Interval,H2_consumed(interval)
156,0.041666667
157,0.041666667
158,0.041666667
159,0.041666667
160,0.041666667
161,0.041666667
162,0.041666667
163,0.041666667
164,0.041666667
165,0.041666667
166,0.041666667
167,0.041666667
168,0.041666667
169,0.041666667
170,0.041666667
171,0.041666667
172,0.041666667
173,0.041666667
174,0.041666667
175,0.041666667
176,0.041666667
177,0.041666667
178,0.041666667
179,0.041666667
180,0.041666667
181,0.041666667
182,0.041666667
183,0.041666667
184,0.041666667
185,0.041666667
186,0.041666667
187,0.041666667
188,0.041666667
189,0.041666667
190,0.041666667
191,0.041666667
192,0.041666667
193,0.041666667
194,0.041666667
195,0.041666667
196,0.041666667
197,0.041666667
198,0.041666667
199,0.041666667
200,0.041666667
201,0.041666667
202,0.041666667
203,0.041666667
204,0.041666667
205,0.041666667
206,0.041666667
207,0.041666667
208,0.041666667
209,0.041666667
210,0.041666667
211,0.041666667
212,0.041666667
213,0.041666667
214,0.041666667
215,0.041666667
216,0.041666667
217,0.041666667
218,0.041666667
219,0.041666667
220,0.041666667
221,0.041666667
222,0.041666667
223,0.041666667
224,0.041666667
225,0.041666667
226,0.041666667
227,0.041666667
228,0.041666667
229,0.041666667
230,0.041666667
231,0.041666667
232,0.041666667
233,0.041666667
234,0.041666667
235,0.041666667
236,0.041666667
237,0.041666667
238,0.041666667
239,0.041666667
240,0.041666667
241,0.041666667
242,0.041666667
243,0.041666667
244,0.041666667
245,0.041666667
246,0.041666667
247,0.041666667
248,0.041666667
249,0.041666667
250,0.041666667
251,0.041666667
252,0.041666667
253,0.041666667
254,0.041666667
255,0.041666667
256,0.041666667
257,0.041666667
258,0.041666667
259,0.041666667
260,0.041666667
261,0.041666667
262,0.041666667
263,0.041666667
264,0.041666667
265,0.041666667
266,0.041666667
267,0.041666667
268,0.041666667
269,0.041666667
270,0.041666667
271,0.041666667
272,0.041666667
273,0.041666667
274,0.041666667
275,0.041666667
276,0.041666667
277,0.041666667
278,0.041666667
279,0.041666667
280,0.041666667
281,0.041666667
282,0.041666667
283,0.041666667
284,0.041666667
285,0.041666667
286,0.041666667
287,0.041666667
288,0.041666667
289,0.041666667
290,0.041666667
291,0.041666667
292,0.041666667
293,0.041666667
294,0.041666667
295,0.041666667
296,0.041666667
297,0.041666667
298,0.041666667
299,0.041666667
300,0.041666667
301,0.041666667
302,0.041666667
303,0.041666667
304,0.041666667
305,0.041666667
306,0.041666667
307,0.041666667
308,0.041666667
309,0.041666667
310,0.041666667
311,0.041666667
312,0.041666667
313,0.041666667
314,0.041666667
315,0.041666667
316,0.041666667
317,0.041666667
318,0.041666667
319,0.041666667
320,0.041666667
321,0.041666667
322,0.041666667
323,0.041666667
324,0.041666667
325,0.041666667
326,0.041666667
327,0.041666667
328,0.041666667
329,0.041666667
330,0.041666667
331,0.041666667
332,0.041666667
333,0.041666667
334,0.041666667
335,0.041666667
336,0.041666667
337,0.041666667
338,0.041666667
339,0.041666667
340,0.041666667
341,0.041666667
342,0.041666667
343,0.041666667
344,0.041666667
345,0.041666667
346,0.041666667
347,0.041666667
348,0.041666667
349,0.041666667
350,0.041666667
351,0.041666667
352,0.041666667
353,0.041666667
354,0.041666667
355,0.041666667
356,0.041666667
357,0.041666667
358,0.041666667
359,0.041666667
360,0.041666667
361,0.041666667
362,0.041666667
363,0.041666667
364,0.041666667
365,0.041666667
366,0.041666667
367,0.041666667
368,0.041666667
369,0.041666667
370,0.041666667
371,0.041666667
372,0.041666667
373,0.041666667
374,0.041666667
375,0.041666667
376,0.041666667
377,0.041666667
378,0.041666667
379,0.041666667
380,0.041666667
381,0.041666667
382,0.041666667
383,0.041666667
384,0.041666667
385,0.041666667
386,0.041666667
387,0.041666667
388,0.041666667
389,0.041666667
390,0.041666667
391,0.041666667
392,0.041666667
393,0.041666667
394,0.041666667
395,0.041666667
396,0.041666667
397,0.041666667
398,0.041666667
399,0.041666667
400,0.041666667
401,0.041666667
402,0.041666667
403,0.041666667
404,0.041666667
405,0.041666667
406,0.041666667
407,0.041666667
408,0.041666667
409,0.041666667
410,0.041666667
411,0.041666667
412,0.041666667
413,0.041666667
414,0.041666667
415,0.041666667
416,0.041666667
417,0.041666667
418,0.041666667
419,0.041666667
420,0.041666667
421,0.041666667
422,0.041666667
423,0.041666667
424,0.041666667
425,0.041666667
426,0.041666667
427,0.041666667
428,0.041666667
429,0.041666667
430,0.041666667
431,0.041666667
432,0.041666667
433,0.041666667
434,0.041666667
435,0.041666667
436,0.041666667
437,0.041666667
438,0.041666667
439,0.041666667
440,0.041666667
441,0.041666667
442,0.041666667
443,0.041666667
444,0.041666667
445,0.041666667
446,0.041666667
447,0.041666667
448,0.041666667
449,0.041666667
450,0.041666667
451,0.041666667
452,0.041666667
453,0.041666667
454,0.041666667
455,0.041666667
456,0.041666667
457,0.041666667
458,0.041666667
459,0.041666667
460,0.041666667
461,0.041666667
462,0.041666667
463,0.041666667
464,0.041666667
465,0.041666667
466,0.041666667
467,0.041666667
468,0.041666667
469,0.041666667
470,0.041666667
471,0.041666667
472,0.041666667
473,0.041666667
474,0.041666667
475,0.041666667
476,0.041666667
477,0.041666667
478,0.041666667
479,0.041666667
480,0.041666667
481,0.041666667
482,0.041666667
483,0.041666667
484,0.041666667
485,0.041666667
486,0.041666667
487,0.041666667
488,0.041666667
489,0.041666667
490,0.041666667
491,0.041666667
492,0.041666667
493,0.041666667
494,0.041666667
495,0.041666667
496,0.041666667
497,0.041666667
498,0.041666667
499,0.041666667
500,0.041666667
501,0.041666667
502,0.041666667
503,0.041666667
504,0.041666667
505,0.041666667
506,0.041666667
507,0.041666667
508,0.041666667
509,0.041666667
510,0.041666667
511,0.041666667
512,0.041666667
513,0.041666667
514,0.041666667
515,0.041666667
516,0.041666667
517,0.041666667
518,0.041666667
519,0.041666667
520,0.041666667
521,0.041666667
522,0.041666667
523,0.041666667
524,0.041666667
525,0.041666667
526,0.041666667
527,0.041666667
528,0.041666667
529,0.041666667
530,0.041666667
531,0.041666667
532,0.041666667
533,0.041666667
534,0.041666667
535,0.041666667
536,0.041666667
537,0.041666667
538,0.041666667
539,0.041666667
540,0.041666667
541,0.041666667
542,0.041666667
543,0.041666667
544,0.041666667
545,0.041666667
546,0.041666667
547,0.041666667
548,0.041666667
549,0.041666667
550,0.041666667
551,0.041666667
552,0.041666667
553,0.041666667
554,0.041666667
555,0.041666667
556,0.041666667
557,0.041666667
558,0.041666667
559,0.041666667
560,0.041666667
561,0.041666667
562,0.041666667
563,0.041666667
564,0.041666667
565,0.041666667
566,0.041666667
567,0.041666667
568,0.041666667
569,0.041666667
570,0.041666667
571,0.041666667
572,0.041666667
573,0.041666667
574,0.041666667
575,0.041666667
576,0.041666667
577,0.041666667
578,0.041666667
579,0.041666667
580,0.041666667
581,0.041666667
582,0.041666667
583,0.041666667
584,0.041666667
585,0.041666667
586,0.041666667
587,0.041666667
588,0.041666667
589,0.041666667
590,0.041666667
591,0.041666667
592,0.041666667
593,0.041666667
594,0.041666667
595,0.041666667
596,0.041666667
597,0.041666667
598,0.041666667
599,0.041666667
600,0.041666667
601,0.041666667
602,0.041666667
603,0.041666667
604,0.041666667
605,0.041666667
606,0.041666667
607,0.041666667
608,0.041666667
609,0.041666667
610,0.041666667
611,0.041666667
612,0.041666667
613,0.041666667
614,0.041666667
615,0.041666667
616,0.041666667
617,0.041666667
618,0.041666667
619,0.041666667
620,0.041666667
621,0.041666667
622,0.041666667
623,0.041666667
624,0.041666667
625,0.041666667
626,0.041666667
627,0.041666667
628,0.041666667
629,0.041666667
630,0.041666667
631,0.041666667
632,0.041666667
633,0.041666667
634,0.041666667
635,0.041666667
636,0.041666667
637,0.041666667
638,0.041666667
639,0.041666667
640,0.041666667
641,0.041666667
642,0.041666667
643,0.041666667
644,0.041666667
645,0.041666667
646,0.041666667
647,0.041666667
648,0.041666667
649,0.041666667
650,0.041666667
651,0.041666667
652,0.041666667
653,0.041666667
654,0.041666667
655,0.041666667
656,0.041666667
657,0.041666667
658,0.041666667
659,0.041666667
660,0.041666667
661,0.041666667
662,0.041666667
663,0.041666667
664,0.041666667
665,0.041666667
666,0.041666667
667,0.041666667
668,0.041666667
669,0.041666667
670,0.041666667
671,0.041666667
672,0.041666667
673,0.041666667
674,0.041666667
675,0.041666667
676,0.041666667
677,0.041666667
678,0.041666667
679,0.041666667
680,0.041666667
681,0.041666667
682,0.041666667
683,0.041666667
684,0.041666667
685,0.041666667
686,0.041666667
687,0.041666667
688,0.041666667
689,0.041666667
690,0.041666667
691,0.041666667
692,0.041666667
693,0.041666667
694,0.041666667
695,0.041666667
696,0.041666667
697,0.041666667
698,0.041666667
699,0.041666667
700,0.041666667
701,0.041666667
702,0.041666667
703,0.041666667
704,0.041666667
705,0.041666667
706,0.041666667
707,0.041666667
708,0.041666667
709,0.041666667
710,0.041666667
711,0.041666667
712,0.041666667
713,0.041666667
714,0.041666667
715,0.041666667
716,0.041666667
717,0.041666667
718,0.041666667
719,0.041666667
720,0.041666667
721,0.041666667
722,0.041666667
723,0.041666667
724,0.041666667
725,0.041666667
726,0.041666667
727,0.041666667
728,0.041666667
729,0.041666667
730,0.041666667
731,0.041666667
732,0.041666667
733,0.041666667
734,0.041666667
735,0.041666667
736,0.041666667
737,0.041666667
738,0.041666667
739,0.041666667
740,0.041666667
741,0.041666667
742,0.041666667
743,0.041666667
744,0.041666667
745,0.041666667
746,0.041666667
747,0.041666667
748,0.041666667
749,0.041666667
750,0.041666667
751,0.041666667
752,0.041666667
753,0.041666667
754,0.041666667
755,0.041666667
756,0.041666667
757,0.041666667
758,0.041666667
759,0.041666667
760,0.041666667
761,0.041666667
762,0.041666667
763,0.041666667
764,0.041666667
765,0.041666667
766,0.041666667
767,0.041666667
768,0.041666667
769,0.041666667
770,0.041666667
771,0.041666667
772,0.041666667
773,0.041666667
774,0.041666667
775,0.041666667
776,0.041666667
777,0.041666667
778,0.041666667
779,0.041666667
780,0.041666667
781,0.041666667
782,0.041666667
783,0.041666667
784,0.041666667
785,0.041666667
786,0.041666667
787,0.041666667
788,0.041666667
789,0.041666667
790,0.041666667
791,0.041666667
792,0.041666667
793,0.041666667
794,0.041666667
795,0.041666667
796,0.041666667
797,0.041666667
798,0.041666667
799,0.041666667
800,0.041666667
801,0.041666667
802,0.041666667
803,0.041666667
804,0.041666667
805,0.041666667
806,0.041666667
807,0.041666667
808,0.041666667
809,0.041666667
810,0.041666667
811,0.041666667
812,0.041666667
813,0.041666667
814,0.041666667
815,0.041666667
816,0.041666667
817,0.041666667
818,0.041666667
819,0.041666667
820,0.041666667
821,0.041666667
822,0.041666667
823,0.041666667
824,0.041666667
825,0.041666667
826,0.041666667
827,0.041666667
828,0.041666667
829,0.041666667
830,0.041666667
831,0.041666667
832,0.041666667
833,0.041666667
834,0.041666667
835,0.041666667
836,0.041666667
837,0.041666667
838,0.041666667
839,0.041666667
840,0.041666667
841,0.041666667
842,0.041666667
843,0.041666667
844,0.041666667
845,0.041666667
846,0.041666667
847,0.041666667
848,0.041666667
849,0.041666667
850,0.041666667
851,0.041666667
852,0.041666667
853,0.041666667
854,0.041666667
855,0.041666667
856,0.041666667
857,0.041666667
858,0.041666667
859,0.041666667
860,0.041666667
861,0.041666667
862,0.041666667
863,0.041666667
864,0.041666667
865,0.041666667
866,0.041666667
867,0.041666667
868,0.041666667
869,0.041666667
870,0.041666667
871,0.041666667
872,0.041666667
873,0.041666667
874,0.041666667
875,0.041666667
876,0.041666667
877,0.041666667
878,0.041666667
879,0.041666667
880,0.041666667
881,0.041666667
882,0.041666667
883,0.041666667
884,0.041666667
885,0.041666667
886,0.041666667
887,0.041666667
888,0.041666667
889,0.041666667
890,0.041666667
891,0.041666667
892,0.041666667
893,0.041666667
894,0.041666667
895,0.041666667
896,0.041666667
897,0.041666667
898,0.041666667
899,0.041666667
900,0.041666667
901,0.041666667
902,0.041666667
903,0.041666667
904,0.041666667
905,0.041666667
906,0.041666667
907,0.041666667
908,0.041666667
909,0.041666667
910,0.041666667
911,0.041666667
912,0.041666667
913,0.041666667
914,0.041666667
915,0.041666667
916,0.041666667
917,0.041666667
918,0.041666667
919,0.041666667
920,0.041666667
921,0.041666667
922,0.041666667
923,0.041666667
924,0.041666667
925,0.041666667
926,0.041666667
927,0.041666667
928,0.041666667
929,0.041666667
930,0.041666667
931,0.041666667
932,0.041666667
933,0.041666667
934,0.041666667
935,0.041666667
936,0.041666667
937,0.041666667
938,0.041666667
939,0.041666667
940,0.041666667
941,0.041666667
942,0.041666667
943,0.041666667
944,0.041666667
945,0.041666667
946,0.041666667
947,0.041666667
948,0.041666667
949,0.041666667
950,0.041666667
951,0.041666667
952,0.041666667
953,0.041666667
954,0.041666667
955,0.041666667
956,0.041666667
957,0.041666667
958,0.041666667
959,0.041666667
960,0.041666667
961,0.041666667
962,0.041666667
963,0.041666667
964,0.041666667
965,0.041666667
966,0.041666667
967,0.041666667
968,0.041666667
969,0.041666667
970,0.041666667
971,0.041666667
972,0.041666667
973,0.041666667
974,0.041666667
975,0.041666667
976,0.041666667
977,0.041666667
978,0.041666667
979,0.041666667
980,0.041666667
981,0.041666667
982,0.041666667
983,0.041666667
984,0.041666667
985,0.041666667
986,0.041666667
987,0.041666667
988,0.041666667
989,0.041666667
990,0.041666667
991,0.041666667
992,0.041666667
993,0.041666667
994,0.041666667
995,0.041666667
996,0.041666667
997,0.041666667
998,0.041666667
999,0.041666667
1000,0.041666667
1001,0.041666667
1002,0.041666667
1003,0.041666667
1004,0.041666667
1005,0.041666667
1006,0.041666667
1007,0.041666667
1008,0.041666667
1009,0.041666667
1010,0.041666667
1011,0.041666667
1012,0.041666667
1013,0.041666667
1014,0.041666667
1015,0.041666667
1016,0.041666667
1017,0.041666667
1018,0.041666667
1019,0.041666667
1020,0.041666667
1021,0.041666667
1022,0.041666667
1023,0.041666667
1024,0.041666667
1025,0.041666667
1026,0.041666667
1027,0.041666667
1028,0.041666667
1029,0.041666667
1030,0.041666667
1031,0.041666667
1032,0.041666667
1033,0.041666667
1034,0.041666667
1035,0.041666667
1036,0.041666667
1037,0.041666667
1038,0.041666667
1039,0.041666667
1040,0.041666667
1041,0.041666667
1042,0.041666667
1043,0.041666667
1044,0.041666667
1045,0.041666667
1046,0.041666667
1047,0.041666667
1048,0.041666667
1049,0.041666667
1050,0.041666667
1051,0.041666667
1052,0.041666667
1053,0.041666667
1054,0.041666667
1055,0.041666667
1056,0.041666667
1057,0.041666667
1058,0.041666667
1059,0.041666667
1060,0.041666667
1061,0.041666667
1062,0.041666667
1063,0.041666667
1064,0.041666667
1065,0.041666667
1066,0.041666667
1067,0.041666667
1068,0.041666667
1069,0.041666667
1070,0.041666667
1071,0.041666667
1072,0.041666667
1073,0.041666667
1074,0.041666667
1075,0.041666667
1076,0.041666667
1077,0.041666667
1078,0.041666667
1079,0.041666667
1080,0.041666667
1081,0.041666667
1082,0.041666667
1083,0.041666667
1084,0.041666667
1085,0.041666667
1086,0.041666667
1087,0.041666667
1088,0.041666667
1089,0.041666667
1090,0.041666667
1091,0.041666667
1092,0.041666667
1093,0.041666667
1094,0.041666667
1095,0.041666667
1096,0.041666667
1097,0.041666667
1098,0.041666667
1099,0.041666667
1100,0.041666667
1101,0.041666667
1102,0.041666667
1103,0.041666667
1104,0.041666667
1105,0.041666667
1106,0.041666667
1107,0.041666667
1108,0.041666667
1109,0.041666667
1110,0.041666667
1111,0.041666667
1112,0.041666667
1113,0.041666667
1114,0.041666667
1115,0.041666667
1116,0.041666667
1117,0.041666667
1118,0.041666667
1119,0.041666667
1120,0.041666667
1121,0.041666667
1122,0.041666667
1123,0.041666667
1124,0.041666667
1125,0.041666667
1126,0.041666667
1127,0.041666667
1128,0.041666667
1129,0.041666667
1130,0.041666667
1131,0.041666667
1132,0.041666667
1133,0.041666667
1134,0.041666667
1135,0.041666667
1136,0.041666667
1137,0.041666667
1138,0.041666667
1139,0.041666667
1140,0.041666667
1141,0.041666667
1142,0.041666667
1143,0.041666667
1144,0.041666667
1145,0.041666667
1146,0.041666667
1147,0.041666667
1148,0.041666667
1149,0.041666667
1150,0.041666667
1151,0.041666667
1152,0.041666667
1153,0.041666667
1154,0.041666667
1155,0.041666667
1156,0.041666667
1157,0.041666667
1158,0.041666667
1159,0.041666667
1160,0.041666667
1161,0.041666667
1162,0.041666667
1163,0.041666667
1164,0.041666667
1165,0.041666667
1166,0.041666667
1167,0.041666667
1168,0.041666667
1169,0.041666667
1170,0.041666667
1171,0.041666667
1172,0.041666667
1173,0.041666667
1174,0.041666667
1175,0.041666667
1176,0.041666667
1177,0.041666667
1178,0.041666667
1179,0.041666667
1180,0.041666667
1181,0.041666667
1182,0.041666667
1183,0.041666667
1184,0.041666667
1185,0.041666667
1186,0.041666667
1187,0.041666667
1188,0.041666667
1189,0.041666667
1190,0.041666667
1191,0.041666667
1192,0.041666667
1193,0.041666667
1194,0.041666667
1195,0.041666667
1196,0.041666667
1197,0.041666667
1198,0.041666667
1199,0.041666667
1200,0.041666667
1201,0.041666667
1202,0.041666667
1203,0.041666667
1204,0.041666667
1205,0.041666667
1206,0.041666667
1207,0.041666667
1208,0.041666667
1209,0.041666667
1210,0.041666667
1211,0.041666667
1212,0.041666667
1213,0.041666667
1214,0.041666667
1215,0.041666667
1216,0.041666667
1217,0.041666667
1218,0.041666667
1219,0.041666667
1220,0.041666667
1221,0.041666667
1222,0.041666667
1223,0.041666667
1224,0.041666667
1225,0.041666667
1226,0.041666667
1227,0.041666667
1228,0.041666667
1229,0.041666667
1230,0.041666667
1231,0.041666667
1232,0.041666667
1233,0.041666667
1234,0.041666667
1235,0.041666667
1236,0.041666667
1237,0.041666667
1238,0.041666667
1239,0.041666667
1240,0.041666667
1241,0.041666667
1242,0.041666667
1243,0.041666667
1244,0.041666667
1245,0.041666667
1246,0.041666667
1247,0.041666667
1248,0.041666667
1249,0.041666667
1250,0.041666667
1251,0.041666667
1252,0.041666667
1253,0.041666667
1254,0.041666667
1255,0.041666667
1256,0.041666667
1257,0.041666667
1258,0.041666667
1259,0.041666667
1260,0.041666667
1261,0.041666667
1262,0.041666667
1263,0.041666667
1264,0.041666667
1265,0.041666667
1266,0.041666667
1267,0.041666667
1268,0.041666667
1269,0.041666667
1270,0.041666667
1271,0.041666667
1272,0.041666667
1273,0.041666667
1274,0.041666667
1275,0.041666667
1276,0.041666667
1277,0.041666667
1278,0.041666667
1279,0.041666667
1280,0.041666667
1281,0.041666667
1282,0.041666667
1283,0.041666667
1284,0.041666667
1285,0.041666667
1286,0.041666667
1287,0.041666667
1288,0.041666667
1289,0.041666667
1290,0.041666667
1291,0.041666667
1292,0.041666667
1293,0.041666667
1294,0.041666667
1295,0.041666667
1296,0.041666667
1297,0.041666667
1298,0.041666667
1299,0.041666667
1300,0.041666667
1301,0.041666667
1302,0.041666667
1303,0.041666667
1304,0.041666667
1305,0.041666667
1306,0.041666667
1307,0.041666667
1308,0.041666667
1309,0.041666667
1310,0.041666667
1311,0.041666667
1312,0.041666667
1313,0.041666667
1314,0.041666667
1315,0.041666667
1316,0.041666667
1317,0.041666667
1318,0.041666667
1319,0.041666667
1320,0.041666667
1321,0.041666667
1322,0.041666667
1323,0.041666667
1324,0.041666667
1325,0.041666667
1326,0.041666667
1327,0.041666667
1328,0.041666667
1329,0.041666667
1330,0.041666667
1331,0.041666667
1332,0.041666667
1333,0.041666667
1334,0.041666667
1335,0.041666667
1336,0.041666667
1337,0.041666667
1338,0.041666667
1339,0.041666667
1340,0.041666667
1341,0.041666667
1342,0.041666667
1343,0.041666667
1344,0.041666667
1345,0.041666667
1346,0.041666667
1347,0.041666667
1348,0.041666667
1349,0.041666667
1350,0.041666667
1351,0.041666667
1352,0.041666667
1353,0.041666667
1354,0.041666667
1355,0.041666667
1356,0.041666667
1357,0.041666667
1358,0.041666667
1359,0.041666667
1360,0.041666667
1361,0.041666667
1362,0.041666667
1363,0.041666667
1364,0.041666667
1365,0.041666667
1366,0.041666667
1367,0.041666667
1368,0.041666667
1369,0.041666667
1370,0.041666667
1371,0.041666667
1372,0.041666667
1373,0.041666667
1374,0.041666667
1375,0.041666667
1376,0.041666667
1377,0.041666667
1378,0.041666667
1379,0.041666667
1380,0.041666667
1381,0.041666667
1382,0.041666667
1383,0.041666667
1384,0.041666667
1385,0.041666667
1386,0.041666667
1387,0.041666667
1388,0.041666667
1389,0.041666667
1390,0.041666667
1391,0.041666667
1392,0.041666667
1393,0.041666667
1394,0.041666667
1395,0.041666667
1396,0.041666667
1397,0.041666667
1398,0.041666667
1399,0.041666667
1400,0.041666667
1401,0.041666667
1402,0.041666667
1403,0.041666667
1404,0.041666667
1405,0.041666667
1406,0.041666667
1407,0.041666667
1408,0.041666667
1409,0.041666667
1410,0.041666667
1411,0.041666667
1412,0.041666667
1413,0.041666667
1414,0.041666667
1415,0.041666667
1416,0.041666667
1417,0.041666667
1418,0.041666667
1419,0.041666667
1420,0.041666667
1421,0.041666667
1422,0.041666667
1423,0.041666667
1424,0.041666667
1425,0.041666667
1426,0.041666667
1427,0.041666667
1428,0.041666667
1429,0.041666667
1430,0.041666667
1431,0.041666667
1432,0.041666667
1433,0.041666667
1434,0.041666667
1435,0.041666667
1436,0.041666667
1437,0.041666667
1438,0.041666667
1439,0.041666667
1440,0.041666667
1441,0.041666667
1442,0.041666667
1443,0.041666667
1444,0.041666667
1445,0.041666667
1446,0.041666667
1447,0.041666667
1448,0.041666667
1449,0.041666667
1450,0.041666667
1451,0.041666667
1452,0.041666667
1453,0.041666667
1454,0.041666667
1455,0.041666667
1456,0.041666667
1457,0.041666667
1458,0.041666667
1459,0.041666667
1460,0.041666667
1461,0.041666667
1462,0.041666667
1463,0.041666667
1464,0.041666667
1465,0.041666667
1466,0.041666667
1467,0.041666667
1468,0.041666667
1469,0.041666667
1470,0.041666667
1471,0.041666667
1472,0.041666667
1473,0.041666667
1474,0.041666667
1475,0.041666667
1476,0.041666667
1477,0.041666667
1478,0.041666667
1479,0.041666667
1480,0.041666667
1481,0.041666667
1482,0.041666667
1483,0.041666667
1484,0.041666667
1485,0.041666667
1486,0.041666667
1487,0.041666667
1488,0.041666667
1489,0.041666667
1490,0.041666667
1491,0.041666667
1492,0.041666667
1493,0.041666667
1494,0.041666667
1495,0.041666667
1496,0.041666667
1497,0.041666667
1498,0.041666667
1499,0.041666667
1500,0.041666667
1501,0.041666667
1502,0.041666667
1503,0.041666667
1504,0.041666667
1505,0.041666667
1506,0.041666667
1507,0.041666667
1508,0.041666667
1509,0.041666667
1510,0.041666667
1511,0.041666667
1512,0.041666667
1513,0.041666667
1514,0.041666667
1515,0.041666667
1516,0.041666667
1517,0.041666667
1518,0.041666667
1519,0.041666667
1520,0.041666667
1521,0.041666667
1522,0.041666667
1523,0.041666667
1524,0.041666667
1525,0.041666667
1526,0.041666667
1527,0.041666667
1528,0.041666667
1529,0.041666667
1530,0.041666667
1531,0.041666667
1532,0.041666667
1533,0.041666667
1534,0.041666667
1535,0.041666667
1536,0.041666667
1537,0.041666667
1538,0.041666667
1539,0.041666667
1540,0.041666667
1541,0.041666667
1542,0.041666667
1543,0.041666667
1544,0.041666667
1545,0.041666667
1546,0.041666667
1547,0.041666667
1548,0.041666667
1549,0.041666667
1550,0.041666667
1551,0.041666667
1552,0.041666667
1553,0.041666667
1554,0.041666667
1555,0.041666667
1556,0.041666667
1557,0.041666667
1558,0.041666667
1559,0.041666667
1560,0.041666667
1561,0.041666667
1562,0.041666667
1563,0.041666667
1564,0.041666667
1565,0.041666667
1566,0.041666667
1567,0.041666667
1568,0.041666667
1569,0.041666667
1570,0.041666667
1571,0.041666667
1572,0.041666667
1573,0.041666667
1574,0.041666667
1575,0.041666667
1576,0.041666667
1577,0.041666667
1578,0.041666667
1579,0.041666667
1580,0.041666667
1581,0.041666667
1582,0.041666667
1583,0.041666667
1584,0.041666667
1585,0.041666667
1586,0.041666667
1587,0.041666667
1588,0.041666667
1589,0.041666667
1590,0.041666667
1591,0.041666667
1592,0.041666667
1593,0.041666667
1594,0.041666667
1595,0.041666667
1596,0.041666667
1597,0.041666667
1598,0.041666667
1599,0.041666667
1600,0.041666667
1601,0.041666667
1602,0.041666667
1603,0.041666667
1604,0.041666667
1605,0.041666667
1606,0.041666667
1607,0.041666667
1608,0.041666667
1609,0.041666667
1610,0.041666667
1611,0.041666667
1612,0.041666667
1613,0.041666667
1614,0.041666667
1615,0.041666667
1616,0.041666667
1617,0.041666667
1618,0.041666667
1619,0.041666667
1620,0.041666667
1621,0.041666667
1622,0.041666667
1623,0.041666667
1624,0.041666667
1625,0.041666667
1626,0.041666667
1627,0.041666667
1628,0.041666667
1629,0.041666667
1630,0.041666667
1631,0.041666667
1632,0.041666667
1633,0.041666667
1634,0.041666667
1635,0.041666667
1636,0.041666667
1637,0.041666667
1638,0.041666667
1639,0.041666667
1640,0.041666667
1641,0.041666667
1642,0.041666667
1643,0.041666667
1644,0.041666667
1645,0.041666667
1646,0.041666667
1647,0.041666667
1648,0.041666667
1649,0.041666667
1650,0.041666667
1651,0.041666667
1652,0.041666667
1653,0.041666667
1654,0.041666667
1655,0.041666667
1656,0.041666667
1657,0.041666667
1658,0.041666667
1659,0.041666667
1660,0.041666667
1661,0.041666667
1662,0.041666667
1663,0.041666667
